id,loan_pred,loan_prob
78905,0,0.0334
78906,0,0.0096
78907,0,0.0258
78908,0,0.012
78909,0,0.3274
78910,0,0.0039
78911,0,0.0016
78912,0,0.0473
78913,0,0.0092
78914,1,0.6847
78915,0,0.0405
78916,0,0.0108
78917,0,0.1167
78918,0,0.0122
78919,0,0.0135
78920,1,0.9264
78921,0,0.0366
78922,0,0.0225
78923,0,0.0193
78924,1,0.9945
78925,0,0.0171
78926,0,0.0627
78927,0,0.0377
78928,0,0.0144
78929,0,0.0067
78930,0,0.0356
78931,0,0.0387
78932,0,0.0553
78933,0,0.0053
78934,0,0.0901
78935,0,0.0037
78936,0,0.2516
78937,0,0.0084
78938,0,0.0239
78939,0,0.0146
78940,0,0.0245
78941,0,0.0235
78942,0,0.0184
78943,0,0.0106
78944,0,0.0243
78945,0,0.0509
78946,0,0.0206
78947,0,0.0131
78948,0,0.0878
78949,1,0.9912
78950,0,0.0968
78951,0,0.0274
78952,0,0.0025
78953,1,0.9977
78954,0,0.0101
78955,0,0.0234
78956,0,0.0082
78957,0,0.0122
78958,0,0.0022
78959,0,0.0639
78960,0,0.2934
78961,0,0.013
78962,0,0.0365
78963,0,0.059
78964,0,0.0115
78965,0,0.0242
78966,1,0.9449
78967,0,0.0528
78968,0,0.0026
78969,0,0.0026
78970,1,0.9554
78971,0,0.0092
78972,0,0.0185
78973,0,0.0018
78974,1,0.8749
78975,1,0.9431
78976,0,0.0099
78977,0,0.0539
78978,0,0.0126
78979,0,0.0049
78980,0,0.0337
78981,0,0.2004
78982,0,0.0072
78983,0,0.0188
78984,0,0.0035
78985,0,0.015
78986,1,0.9412
78987,0,0.0057
78988,1,0.8042
78989,0,0.0063
78990,0,0.0122
78991,0,0.1793
78992,0,0.066
78993,0,0.0251
78994,0,0.0816
78995,0,0.0348
78996,0,0.0183
78997,0,0.0035
78998,0,0.0161
78999,0,0.0083
79000,0,0.009
79001,0,0.0073
79002,0,0.0112
79003,0,0.0359
79004,0,0.1102
79005,0,0.0316
79006,0,0.0146
79007,1,0.9392
79008,0,0.1135
79009,0,0.0021
79010,0,0.0036
79011,0,0.0451
79012,0,0.0243
79013,0,0.0091
79014,0,0.0482
79015,0,0.0143
79016,0,0.0229
79017,0,0.0477
79018,0,0.0054
79019,0,0.0169
79020,1,0.9392
79021,0,0.0122
79022,0,0.0418
79023,0,0.0041
79024,0,0.007
79025,0,0.0077
79026,0,0.008
79027,0,0.0245
79028,1,0.7551
79029,0,0.0027
79030,0,0.03
79031,1,0.6694
79032,1,0.743
79033,0,0.1064
79034,0,0.0385
79035,0,0.0151
79036,0,0.0085
79037,1,0.9746
79038,0,0.0187
79039,0,0.0633
79040,0,0.048
79041,0,0.0061
79042,0,0.0055
79043,0,0.038
79044,0,0.1279
79045,0,0.092
79046,0,0.2159
79047,0,0.0303
79048,0,0.0499
79049,0,0.041
79050,0,0.0459
79051,0,0.0224
79052,0,0.1004
79053,0,0.0986
79054,1,0.8256
79055,0,0.0149
79056,0,0.0278
79057,0,0.024
79058,0,0.0108
79059,0,0.1873
79060,0,0.0294
79061,0,0.0023
79062,0,0.0277
79063,0,0.0221
79064,0,0.1452
79065,0,0.0343
79066,0,0.0034
79067,0,0.0097
79068,0,0.0134
79069,0,0.4139
79070,0,0.0596
79071,0,0.0176
79072,0,0.0092
79073,0,0.0447
79074,1,0.9557
79075,0,0.0176
79076,0,0.3296
79077,0,0.0253
79078,0,0.0397
79079,0,0.0145
79080,0,0.0196
79081,0,0.0023
79082,0,0.0117
79083,0,0.075
79084,0,0.0142
79085,1,0.6994
79086,1,0.976
79087,1,0.9764
79088,0,0.0131
79089,0,0.0059
79090,1,0.932
79091,0,0.0179
79092,0,0.0025
79093,1,0.942
79094,0,0.0055
79095,0,0.0155
79096,0,0.0369
79097,0,0.1277
79098,1,0.8834
79099,1,0.9908
79100,0,0.0021
79101,0,0.0834
79102,0,0.0797
79103,0,0.1085
79104,0,0.0077
79105,0,0.0162
79106,0,0.0413
79107,0,0.0179
79108,0,0.0062
79109,0,0.0079
79110,0,0.0327
79111,0,0.0168
79112,0,0.0143
79113,0,0.1164
79114,0,0.005
79115,0,0.0561
79116,0,0.0121
79117,0,0.0375
79118,0,0.0268
79119,1,0.9936
79120,0,0.0042
79121,0,0.0203
79122,0,0.0296
79123,0,0.0039
79124,0,0.0136
79125,0,0.0051
79126,0,0.0169
79127,1,0.7759
79128,0,0.0041
79129,0,0.0326
79130,0,0.015
79131,0,0.3987
79132,0,0.02
79133,0,0.2131
79134,0,0.0275
79135,0,0.0347
79136,0,0.1055
79137,0,0.0314
79138,0,0.0359
79139,0,0.0921
79140,1,0.6334
79141,0,0.0105
79142,0,0.0017
79143,0,0.0417
79144,0,0.0121
79145,0,0.0331
79146,0,0.0246
79147,0,0.2369
79148,0,0.0069
79149,0,0.1654
79150,0,0.024
79151,0,0.0489
79152,0,0.0102
79153,0,0.0203
79154,0,0.0207
79155,0,0.0993
79156,0,0.0429
79157,0,0.1319
79158,0,0.0061
79159,0,0.0875
79160,0,0.0092
79161,0,0.1931
79162,0,0.0088
79163,0,0.0768
79164,0,0.0288
79165,0,0.0386
79166,0,0.0025
79167,0,0.1205
79168,0,0.0522
79169,0,0.0249
79170,0,0.0103
79171,0,0.0024
79172,0,0.0325
79173,0,0.0472
79174,1,0.9609
79175,0,0.0914
79176,0,0.0044
79177,1,0.8218
79178,0,0.1043
79179,0,0.0153
79180,0,0.0627
79181,0,0.0113
79182,0,0.0098
79183,0,0.0057
79184,0,0.0131
79185,0,0.0159
79186,0,0.0023
79187,0,0.0278
79188,0,0.3543
79189,0,0.0644
79190,0,0.0013
79191,0,0.0317
79192,1,0.964
79193,0,0.2281
79194,0,0.3871
79195,0,0.255
79196,0,0.1573
79197,0,0.0511
79198,1,0.9522
79199,0,0.0645
79200,0,0.0318
79201,0,0.0182
79202,0,0.056
79203,0,0.1389
79204,0,0.0091
79205,0,0.0172
79206,0,0.0667
79207,0,0.1206
79208,0,0.0097
79209,1,0.8687
79210,0,0.0278
79211,0,0.0083
79212,0,0.2214
79213,0,0.0304
79214,0,0.0102
79215,0,0.0015
79216,1,0.9111
79217,0,0.062
79218,0,0.0065
79219,0,0.0497
79220,0,0.0085
79221,0,0.0124
79222,1,0.9759
79223,0,0.0163
79224,0,0.0065
79225,0,0.0023
79226,0,0.0922
79227,0,0.0339
79228,0,0.0138
79229,0,0.1147
79230,0,0.1397
79231,0,0.246
79232,0,0.4281
79233,0,0.0098
79234,0,0.0281
79235,0,0.0275
79236,0,0.0395
79237,0,0.0526
79238,1,0.9333
79239,0,0.006
79240,0,0.0231
79241,0,0.0164
79242,1,0.9594
79243,0,0.0165
79244,0,0.088
79245,0,0.0108
79246,0,0.0084
79247,0,0.1406
79248,0,0.01
79249,0,0.0236
79250,0,0.0485
79251,0,0.0282
79252,1,0.8045
79253,0,0.0111
79254,0,0.0032
79255,0,0.0178
79256,0,0.0174
79257,1,0.9886
79258,0,0.0155
79259,0,0.0431
79260,0,0.0849
79261,0,0.019
79262,0,0.0202
79263,0,0.0352
79264,0,0.0857
79265,0,0.0685
79266,1,0.6695
79267,0,0.0108
79268,0,0.0099
79269,1,0.7169
79270,0,0.0269
79271,0,0.0301
79272,0,0.0249
79273,1,0.8487
79274,0,0.0938
79275,0,0.0229
79276,0,0.0094
79277,0,0.0248
79278,0,0.0672
79279,0,0.0253
79280,0,0.0136
79281,0,0.0216
79282,0,0.0417
79283,0,0.06
79284,0,0.006
79285,0,0.2633
79286,0,0.1308
79287,0,0.0161
79288,0,0.0549
79289,0,0.0221
79290,0,0.0151
79291,0,0.0114
79292,0,0.0192
79293,0,0.0079
79294,1,0.9884
79295,0,0.0181
79296,0,0.1163
79297,0,0.0139
79298,0,0.0221
79299,0,0.0421
79300,0,0.0014
79301,0,0.0011
79302,1,0.9977
79303,0,0.0085
79304,0,0.0323
79305,0,0.0117
79306,0,0.0137
79307,0,0.03
79308,0,0.0218
79309,0,0.0348
79310,0,0.0416
79311,0,0.0516
79312,0,0.0543
79313,0,0.2458
79314,0,0.1194
79315,0,0.0141
79316,0,0.0191
79317,0,0.0295
79318,0,0.0994
79319,0,0.0335
79320,1,0.7627
79321,1,0.9877
79322,1,0.9555
79323,0,0.0011
79324,0,0.2248
79325,0,0.0217
79326,0,0.0376
79327,0,0.0021
79328,0,0.016
79329,0,0.0268
79330,0,0.058
79331,0,0.0079
79332,1,0.9754
79333,0,0.0101
79334,0,0.0246
79335,0,0.023
79336,0,0.0195
79337,0,0.0073
79338,0,0.0025
79339,0,0.0847
79340,0,0.005
79341,0,0.0201
79342,0,0.0278
79343,0,0.0214
79344,0,0.0539
79345,0,0.0096
79346,0,0.0108
79347,0,0.4791
79348,0,0.0685
79349,0,0.0272
79350,0,0.0157
79351,0,0.024
79352,0,0.0316
79353,0,0.0867
79354,0,0.0289
79355,0,0.073
79356,0,0.0255
79357,0,0.0042
79358,0,0.0008
79359,0,0.1369
79360,0,0.0069
79361,0,0.0138
79362,0,0.0065
79363,0,0.0054
79364,1,0.9762
79365,0,0.0073
79366,1,0.992
79367,0,0.0084
79368,0,0.048
79369,0,0.0183
79370,0,0.0391
79371,1,0.9536
79372,0,0.0292
79373,0,0.0082
79374,0,0.0668
79375,1,0.8295
79376,0,0.0193
79377,0,0.0419
79378,0,0.0123
79379,0,0.0139
79380,0,0.025
79381,0,0.0287
79382,0,0.193
79383,1,0.9666
79384,1,0.8995
79385,0,0.0383
79386,1,0.9884
79387,0,0.0254
79388,0,0.0223
79389,0,0.034
79390,0,0.0583
79391,1,0.9868
79392,0,0.0247
79393,0,0.0052
79394,0,0.0333
79395,0,0.0484
79396,0,0.0141
79397,0,0.012
79398,0,0.0062
79399,0,0.0322
79400,0,0.0074
79401,1,0.9941
79402,0,0.0207
79403,1,0.9566
79404,0,0.0189
79405,0,0.0346
79406,0,0.0025
79407,0,0.0287
79408,0,0.0866
79409,0,0.0689
79410,0,0.0399
79411,0,0.0115
79412,0,0.0389
79413,0,0.0044
79414,0,0.0258
79415,0,0.0079
79416,0,0.0208
79417,0,0.0517
79418,0,0.0453
79419,0,0.0168
79420,0,0.0239
79421,0,0.0037
79422,1,0.8395
79423,0,0.0823
79424,0,0.041
79425,0,0.0142
79426,0,0.0061
79427,0,0.0088
79428,0,0.0336
79429,0,0.0745
79430,0,0.006
79431,1,0.9565
79432,0,0.0152
79433,0,0.0198
79434,0,0.006
79435,0,0.2536
79436,0,0.015
79437,0,0.0486
79438,0,0.0141
79439,0,0.0395
79440,0,0.0137
79441,0,0.198
79442,0,0.0246
79443,0,0.0534
79444,0,0.0145
79445,0,0.037
79446,0,0.0263
79447,0,0.0178
79448,0,0.0065
79449,0,0.018
79450,0,0.0781
79451,0,0.0308
79452,0,0.0877
79453,0,0.1605
79454,0,0.0019
79455,0,0.0043
79456,0,0.0013
79457,0,0.0075
79458,0,0.0086
79459,1,0.7852
79460,0,0.0072
79461,1,0.9495
79462,0,0.0239
79463,0,0.0197
79464,0,0.0692
79465,0,0.0224
79466,0,0.0115
79467,0,0.0485
79468,0,0.0827
79469,0,0.0519
79470,0,0.0689
79471,0,0.0152
79472,0,0.0087
79473,1,0.8072
79474,0,0.0094
79475,0,0.0233
79476,1,0.8008
79477,1,0.8073
79478,0,0.0196
79479,0,0.0379
79480,0,0.0375
79481,0,0.0062
79482,0,0.0465
79483,0,0.0303
79484,0,0.0056
79485,0,0.0536
79486,0,0.0928
79487,0,0.0537
79488,0,0.011
79489,0,0.0096
79490,0,0.009
79491,0,0.2328
79492,0,0.0099
79493,1,0.9583
79494,1,0.6384
79495,0,0.0166
79496,0,0.0377
79497,0,0.1253
79498,0,0.1608
79499,1,0.9954
79500,0,0.0237
79501,0,0.0228
79502,0,0.0019
79503,0,0.0223
79504,0,0.0401
79505,0,0.0098
79506,0,0.0327
79507,0,0.0255
79508,0,0.0401
79509,0,0.0087
79510,0,0.0233
79511,0,0.0039
79512,0,0.0076
79513,0,0.0197
79514,0,0.0518
79515,0,0.0279
79516,0,0.0451
79517,0,0.0167
79518,0,0.0026
79519,0,0.003
79520,0,0.002
79521,0,0.0175
79522,0,0.0071
79523,0,0.1898
79524,0,0.0099
79525,0,0.0382
79526,0,0.0095
79527,0,0.0243
79528,0,0.0157
79529,1,0.9473
79530,0,0.0169
79531,0,0.0232
79532,0,0.0081
79533,0,0.027
79534,0,0.0103
79535,1,0.9408
79536,0,0.0154
79537,0,0.0266
79538,0,0.0139
79539,1,0.7627
79540,0,0.0165
79541,0,0.0046
79542,0,0.0072
79543,0,0.4523
79544,0,0.007
79545,1,0.9056
79546,1,0.9643
79547,0,0.006
79548,0,0.0177
79549,0,0.0527
79550,0,0.0234
79551,0,0.0457
79552,0,0.096
79553,0,0.0328
79554,0,0.0125
79555,0,0.0047
79556,1,0.782
79557,0,0.0296
79558,0,0.0175
79559,0,0.0141
79560,0,0.0167
79561,0,0.0227
79562,0,0.006
79563,0,0.0274
79564,1,0.9977
79565,0,0.2166
79566,0,0.0203
79567,0,0.0229
79568,0,0.0108
79569,0,0.0115
79570,0,0.1055
79571,0,0.0192
79572,0,0.0503
79573,0,0.0231
79574,0,0.0357
79575,0,0.0132
79576,0,0.0719
79577,0,0.0835
79578,0,0.0057
79579,0,0.0142
79580,0,0.0144
79581,0,0.0092
79582,1,0.7155
79583,0,0.0193
79584,0,0.0138
79585,0,0.0191
79586,0,0.013
79587,0,0.0277
79588,0,0.1133
79589,0,0.0619
79590,0,0.0258
79591,1,0.7969
79592,0,0.0239
79593,0,0.0165
79594,0,0.066
79595,1,0.8688
79596,0,0.0268
79597,0,0.0854
79598,0,0.0356
79599,0,0.0303
79600,0,0.0585
79601,0,0.0714
79602,0,0.1773
79603,0,0.0907
79604,0,0.0142
79605,0,0.1078
79606,1,0.9741
79607,0,0.009
79608,0,0.0117
79609,0,0.0918
79610,0,0.0311
79611,0,0.0018
79612,0,0.0076
79613,1,0.9477
79614,0,0.1979
79615,0,0.0162
79616,0,0.0197
79617,0,0.0122
79618,0,0.039
79619,1,0.9279
79620,0,0.0131
79621,0,0.0822
79622,0,0.0083
79623,0,0.0156
79624,0,0.097
79625,0,0.0185
79626,0,0.0283
79627,0,0.0285
79628,0,0.0333
79629,0,0.009
79630,0,0.018
79631,1,0.904
79632,0,0.0121
79633,0,0.2189
79634,0,0.011
79635,1,0.9699
79636,0,0.0033
79637,0,0.0397
79638,0,0.0287
79639,0,0.1059
79640,0,0.0557
79641,0,0.2221
79642,0,0.059
79643,0,0.3673
79644,0,0.0467
79645,0,0.127
79646,0,0.0079
79647,0,0.0283
79648,1,0.9264
79649,0,0.0153
79650,0,0.0292
79651,0,0.0021
79652,0,0.0384
79653,0,0.1256
79654,0,0.0301
79655,0,0.023
79656,0,0.0079
79657,0,0.0473
79658,0,0.0346
79659,0,0.0138
79660,0,0.0352
79661,0,0.0054
79662,0,0.0629
79663,0,0.006
79664,0,0.002
79665,1,0.949
79666,1,0.7689
79667,0,0.0186
79668,0,0.2978
79669,0,0.023
79670,0,0.1504
79671,1,0.9436
79672,0,0.0107
79673,0,0.0546
79674,0,0.0052
79675,0,0.1169
79676,1,0.8577
79677,0,0.1128
79678,0,0.0067
79679,0,0.0713
79680,0,0.038
79681,0,0.0447
79682,0,0.0599
79683,0,0.0144
79684,0,0.0135
79685,0,0.0063
79686,0,0.0745
79687,1,0.8447
79688,0,0.2286
79689,0,0.0362
79690,0,0.0716
79691,0,0.0275
79692,1,0.9449
79693,0,0.0097
79694,0,0.021
79695,0,0.0223
79696,0,0.009
79697,0,0.1058
79698,0,0.0081
79699,0,0.0101
79700,0,0.0101
79701,0,0.0888
79702,0,0.0295
79703,1,0.9976
79704,0,0.03
79705,0,0.0125
79706,0,0.0726
79707,1,0.9901
79708,0,0.0076
79709,0,0.0207
79710,0,0.0144
79711,0,0.0441
79712,0,0.0177
79713,0,0.0285
79714,0,0.0575
79715,0,0.0345
79716,0,0.0338
79717,1,0.8623
79718,0,0.0259
79719,0,0.0208
79720,0,0.0581
79721,0,0.0346
79722,1,0.8772
79723,0,0.0473
79724,1,0.939
79725,1,0.8543
79726,0,0.0615
79727,0,0.0039
79728,0,0.0564
79729,0,0.0556
79730,0,0.0087
79731,0,0.0109
79732,0,0.001
79733,1,0.7548
79734,0,0.0154
79735,0,0.1322
79736,0,0.0127
79737,0,0.0045
79738,0,0.0183
79739,0,0.0059
79740,0,0.0061
79741,0,0.043
79742,0,0.1355
79743,0,0.0111
79744,0,0.2043
79745,0,0.022
79746,1,0.7769
79747,0,0.0182
79748,0,0.0169
79749,0,0.0686
79750,0,0.1218
79751,0,0.0601
79752,0,0.0896
79753,0,0.0173
79754,0,0.0073
79755,0,0.0627
79756,0,0.0032
79757,0,0.0235
79758,0,0.0093
79759,0,0.0821
79760,1,0.9972
79761,0,0.0066
79762,0,0.002
79763,0,0.0089
79764,0,0.0324
79765,1,0.965
79766,0,0.0132
79767,0,0.0286
79768,0,0.0802
79769,0,0.0202
79770,0,0.0113
79771,0,0.0208
79772,0,0.0039
79773,0,0.0052
79774,0,0.0259
79775,0,0.0052
79776,1,0.8323
79777,0,0.0339
79778,0,0.0156
79779,1,0.9675
79780,0,0.1347
79781,0,0.003
79782,1,0.9717
79783,0,0.0595
79784,1,0.9578
79785,0,0.011
79786,0,0.0534
79787,0,0.0338
79788,0,0.0086
79789,1,0.7828
79790,0,0.1291
79791,0,0.0819
79792,0,0.2804
79793,0,0.0032
79794,0,0.0275
79795,0,0.0368
79796,0,0.1876
79797,0,0.0575
79798,0,0.0039
79799,0,0.0643
79800,0,0.0285
79801,1,0.9817
79802,0,0.0083
79803,0,0.0075
79804,0,0.4245
79805,0,0.0855
79806,0,0.0363
79807,0,0.063
79808,0,0.0238
79809,0,0.1389
79810,0,0.0176
79811,0,0.1523
79812,0,0.0063
79813,0,0.0025
79814,0,0.0357
79815,0,0.1269
79816,1,0.9952
79817,0,0.0326
79818,0,0.0365
79819,0,0.27
79820,0,0.0439
79821,0,0.0064
79822,0,0.0099
79823,0,0.019
79824,1,0.5236
79825,0,0.0282
79826,1,0.9774
79827,0,0.0241
79828,0,0.019
79829,0,0.0307
79830,0,0.0224
79831,0,0.0607
79832,1,0.7754
79833,0,0.0194
79834,0,0.0165
79835,0,0.2437
79836,0,0.0611
79837,0,0.0126
79838,0,0.0402
79839,1,0.9965
79840,0,0.0765
79841,1,0.9846
79842,0,0.0203
79843,0,0.0066
79844,0,0.0138
79845,0,0.0478
79846,0,0.0047
79847,1,0.9988
79848,0,0.0481
79849,0,0.0343
79850,0,0.1789
79851,0,0.0486
79852,0,0.0361
79853,0,0.007
79854,0,0.1018
79855,0,0.0102
79856,0,0.0075
79857,0,0.0115
79858,0,0.0078
79859,0,0.0201
79860,0,0.0008
79861,0,0.0101
79862,1,0.9818
79863,0,0.0235
79864,0,0.0548
79865,0,0.0063
79866,0,0.0181
79867,0,0.0007
79868,1,0.94
79869,0,0.0222
79870,0,0.1012
79871,0,0.036
79872,0,0.0075
79873,0,0.0691
79874,0,0.1344
79875,1,0.9239
79876,0,0.0364
79877,0,0.0547
79878,0,0.0281
79879,0,0.0116
79880,0,0.035
79881,0,0.0257
79882,0,0.0046
79883,0,0.0499
79884,0,0.0113
79885,1,0.9853
79886,0,0.0106
79887,1,0.9589
79888,0,0.0146
79889,0,0.018
79890,0,0.0096
79891,0,0.0122
79892,0,0.0133
79893,0,0.0766
79894,0,0.0093
79895,0,0.1378
79896,0,0.0209
79897,0,0.0174
79898,0,0.0218
79899,0,0.0089
79900,0,0.0477
79901,0,0.0077
79902,0,0.0284
79903,0,0.074
79904,0,0.0672
79905,0,0.1141
79906,0,0.0227
79907,0,0.1091
79908,0,0.0294
79909,0,0.0228
79910,0,0.0038
79911,0,0.0487
79912,0,0.0725
79913,1,0.9674
79914,0,0.0378
79915,0,0.0106
79916,0,0.106
79917,0,0.0063
79918,0,0.0301
79919,0,0.0351
79920,0,0.0059
79921,0,0.0557
79922,0,0.0028
79923,0,0.0519
79924,0,0.1179
79925,0,0.0056
79926,0,0.0339
79927,0,0.0024
79928,1,0.818
79929,1,0.9739
79930,0,0.0105
79931,0,0.054
79932,1,0.5655
79933,0,0.066
79934,0,0.2493
79935,0,0.0084
79936,0,0.0106
79937,0,0.0143
79938,1,0.9469
79939,1,0.9446
79940,0,0.049
79941,0,0.0369
79942,0,0.037
79943,0,0.0221
79944,1,0.918
79945,0,0.0062
79946,0,0.0345
79947,0,0.1042
79948,0,0.0214
79949,0,0.0137
79950,0,0.0041
79951,0,0.0057
79952,0,0.0205
79953,0,0.0082
79954,0,0.0773
79955,0,0.0035
79956,0,0.0482
79957,0,0.006
79958,0,0.0191
79959,0,0.0311
79960,0,0.0106
79961,0,0.0315
79962,0,0.1526
79963,0,0.0094
79964,0,0.0103
79965,0,0.0918
79966,0,0.1067
79967,0,0.0497
79968,0,0.0199
79969,0,0.0073
79970,0,0.0072
79971,0,0.0035
79972,0,0.1093
79973,0,0.1721
79974,0,0.0092
79975,0,0.0351
79976,0,0.0237
79977,0,0.0177
79978,0,0.0245
79979,0,0.0115
79980,1,0.9126
79981,0,0.0121
79982,0,0.0045
79983,0,0.0172
79984,0,0.0307
79985,0,0.0089
79986,0,0.0034
79987,0,0.0297
79988,0,0.076
79989,0,0.1387
79990,0,0.0192
79991,0,0.4137
79992,0,0.0112
79993,0,0.0304
79994,0,0.0124
79995,0,0.022
79996,0,0.0837
79997,0,0.0158
79998,0,0.0712
79999,0,0.015
80000,0,0.0079
80001,0,0.0142
80002,0,0.3435
80003,0,0.0106
80004,0,0.0566
80005,0,0.0097
80006,1,0.9941
80007,0,0.0131
80008,0,0.0563
80009,0,0.4768
80010,0,0.0099
80011,0,0.0021
80012,0,0.0912
80013,0,0.0179
80014,0,0.0111
80015,0,0.0156
80016,0,0.1763
80017,0,0.0077
80018,0,0.0142
80019,0,0.0331
80020,0,0.1201
80021,0,0.0222
80022,0,0.0269
80023,0,0.0586
80024,0,0.0098
80025,1,0.999
80026,0,0.1986
80027,0,0.0409
80028,0,0.0498
80029,0,0.0041
80030,0,0.0992
80031,0,0.0021
80032,0,0.0585
80033,0,0.0182
80034,0,0.0053
80035,0,0.036
80036,0,0.0313
80037,0,0.0083
80038,0,0.0251
80039,0,0.0537
80040,0,0.0659
80041,0,0.0261
80042,0,0.0288
80043,0,0.0458
80044,0,0.0331
80045,0,0.0124
80046,0,0.1433
80047,0,0.0904
80048,0,0.0069
80049,0,0.0273
80050,0,0.0019
80051,1,0.8054
80052,0,0.0359
80053,0,0.0828
80054,0,0.0344
80055,1,0.9853
80056,1,0.8003
80057,0,0.2197
80058,0,0.0182
80059,0,0.0025
80060,0,0.0315
80061,0,0.0541
80062,0,0.0192
80063,0,0.0583
80064,1,0.9949
80065,0,0.2573
80066,0,0.0496
80067,0,0.0171
80068,1,0.5216
80069,1,0.9519
80070,0,0.0156
80071,0,0.0229
80072,1,0.9032
80073,1,0.9287
80074,0,0.1772
80075,0,0.0414
80076,0,0.0166
80077,0,0.1279
80078,0,0.0079
80079,0,0.0061
80080,0,0.1286
80081,0,0.0647
80082,0,0.2341
80083,0,0.017
80084,0,0.0246
80085,0,0.0024
80086,0,0.2358
80087,0,0.0133
80088,1,0.9447
80089,0,0.0221
80090,0,0.0219
80091,0,0.0283
80092,0,0.0436
80093,0,0.0373
80094,0,0.0464
80095,0,0.1375
80096,0,0.012
80097,1,0.8303
80098,0,0.0255
80099,0,0.0896
80100,0,0.0256
80101,0,0.0243
80102,1,0.9974
80103,0,0.1039
80104,0,0.0279
80105,0,0.0103
80106,0,0.035
80107,0,0.0109
80108,0,0.008
80109,1,0.985
80110,0,0.024
80111,0,0.1359
80112,0,0.005
80113,0,0.0088
80114,0,0.0577
80115,0,0.0099
80116,0,0.018
80117,0,0.0443
80118,0,0.0101
80119,0,0.1556
80120,0,0.001
80121,0,0.0145
80122,0,0.0323
80123,0,0.0015
80124,1,0.9923
80125,0,0.1044
80126,0,0.4373
80127,0,0.01
80128,1,0.999
80129,0,0.0112
80130,0,0.0252
80131,1,0.9581
80132,0,0.1377
80133,0,0.0129
80134,0,0.094
80135,0,0.0523
80136,1,0.9629
80137,0,0.149
80138,0,0.0026
80139,0,0.0431
80140,0,0.013
80141,0,0.0254
80142,0,0.0111
80143,0,0.0251
80144,0,0.007
80145,1,0.704
80146,1,0.6279
80147,1,0.9691
80148,0,0.0047
80149,1,0.936
80150,0,0.026
80151,0,0.0455
80152,1,0.9785
80153,0,0.0578
80154,0,0.0105
80155,0,0.0723
80156,1,0.9543
80157,1,0.9507
80158,0,0.0073
80159,0,0.0082
80160,0,0.02
80161,0,0.0385
80162,0,0.0414
80163,0,0.0158
80164,0,0.05
80165,0,0.1907
80166,0,0.0362
80167,0,0.1129
80168,0,0.1877
80169,0,0.0172
80170,0,0.0097
80171,0,0.0106
80172,0,0.0054
80173,0,0.0107
80174,1,0.9764
80175,0,0.0053
80176,0,0.0116
80177,1,0.9398
80178,0,0.0092
80179,0,0.0125
80180,0,0.0111
80181,1,0.7927
80182,0,0.0036
80183,0,0.0133
80184,1,0.8507
80185,0,0.0168
80186,0,0.0119
80187,0,0.0196
80188,0,0.0352
80189,0,0.0093
80190,0,0.0668
80191,0,0.0266
80192,0,0.0175
80193,0,0.005
80194,0,0.0105
80195,1,0.8045
80196,0,0.0022
80197,0,0.0152
80198,0,0.0144
80199,0,0.0248
80200,0,0.0425
80201,0,0.1071
80202,0,0.0104
80203,1,0.9949
80204,0,0.0959
80205,0,0.0444
80206,0,0.0023
80207,0,0.0902
80208,0,0.0207
80209,0,0.0218
80210,0,0.0247
80211,0,0.0196
80212,0,0.056
80213,0,0.0243
80214,0,0.0245
80215,0,0.0222
80216,0,0.0534
80217,0,0.02
80218,0,0.012
80219,0,0.0066
80220,0,0.0047
80221,0,0.0225
80222,0,0.1
80223,1,0.6195
80224,0,0.0569
80225,0,0.0634
80226,0,0.1049
80227,0,0.0081
80228,0,0.0183
80229,0,0.0265
80230,0,0.0063
80231,1,0.9077
80232,0,0.0498
80233,0,0.013
80234,0,0.0163
80235,0,0.0155
80236,0,0.0179
80237,0,0.0107
80238,0,0.059
80239,0,0.0334
80240,0,0.0456
80241,0,0.0323
80242,0,0.1044
80243,0,0.0046
80244,0,0.0053
80245,0,0.0957
80246,0,0.0257
80247,0,0.0084
80248,0,0.1035
80249,0,0.0027
80250,0,0.1844
80251,0,0.0071
80252,0,0.0159
80253,0,0.0192
80254,0,0.0019
80255,0,0.1202
80256,0,0.0225
80257,0,0.1131
80258,0,0.048
80259,0,0.0091
80260,0,0.0177
80261,0,0.0161
80262,0,0.0369
80263,0,0.0543
80264,1,0.9723
80265,0,0.0103
80266,0,0.0369
80267,1,0.9952
80268,0,0.0037
80269,0,0.0155
80270,0,0.0452
80271,0,0.1695
80272,1,0.6273
80273,0,0.1212
80274,0,0.0317
80275,0,0.0274
80276,1,0.9792
80277,0,0.0091
80278,0,0.3743
80279,0,0.2152
80280,0,0.0781
80281,0,0.051
80282,0,0.0136
80283,0,0.0044
80284,0,0.0281
80285,0,0.0974
80286,1,0.9226
80287,0,0.0149
80288,0,0.0168
80289,0,0.0114
80290,0,0.0258
80291,0,0.0116
80292,0,0.0008
80293,0,0.0099
80294,0,0.0086
80295,0,0.0262
80296,0,0.0363
80297,1,0.9893
80298,0,0.0248
80299,0,0.1392
80300,0,0.0242
80301,0,0.0376
80302,0,0.0234
80303,0,0.0422
80304,0,0.0082
80305,0,0.0573
80306,0,0.0259
80307,0,0.013
80308,0,0.0077
80309,0,0.0048
80310,0,0.0184
80311,0,0.0033
80312,0,0.0198
80313,0,0.0154
80314,0,0.0072
80315,0,0.0905
80316,0,0.0506
80317,0,0.0187
